Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
169969,1592.346,601.3500192,363.5449397,1.654128427,0.796568728,172267,465.2002281,0.745631775,0.986660243,0.842373509,0.773593104,0.003537998,0.000781606,0.598446291,0.989907021,6
41629,742.831,262.2108879,202.5202822,1.294738903,0.635189299,42053,230.2253005,0.761153368,0.989917485,0.948038127,0.878015792,0.006298755,0.002309106,0.770911732,0.99812941,4
43877,781.608,290.1891389,193.0789828,1.502955603,0.74652653,44239,236.3597502,0.710558704,0.991817175,0.902544862,0.8145024,0.006613696,0.001795533,0.66341416,0.997082029,5
35968,719.739,267.8430402,171.4105079,1.562582385,0.768403013,36544,213.9997195,0.718010141,0.984238179,0.872521387,0.798974352,0.007446704,0.001871868,0.638360015,0.997490115,2
151012,1488.97,557.4054506,349.6737795,1.594072771,0.778758424,153816,438.4911061,0.739037663,0.981770427,0.855952034,0.786664547,0.003691133,0.000871963,0.618841109,0.986477761,6
36934,697.608,244.0535919,192.9037677,1.265157207,0.612570951,37227,216.8543966,0.77540309,0.992129368,0.953703341,0.888552367,0.00660783,0.002540801,0.789525308,0.998873634,4
47779,819.346,298.5944464,203.9627105,1.463965867,0.730347267,48331,246.6457221,0.723924242,0.988578759,0.894359746,0.82602247,0.006249491,0.0017947,0.682313121,0.998883119,4
39964,741.289,266.5584767,191.7139511,1.390396866,0.694783325,40511,225.5742564,0.76383792,0.986497495,0.913910576,0.846246794,0.006669965,0.002110044,0.716133637,0.995709964,5
25108,575.308,203.3592256,157.9038166,1.287867703,0.630145258,25421,178.7973671,0.81811665,0.987687345,0.953281484,0.879219355,0.00809938,0.002985523,0.773026674,0.995556087,2
36662,719.737,281.0514676,166.9441725,1.683505709,0.804466088,37112,216.0544103,0.771409334,0.987874542,0.889361568,0.768736104,0.007666016,0.001651424,0.590955198,0.994876449,2
67412,1052.897,377.4220072,228.3895581,1.652536177,0.796126315,68526,292.9703469,0.792150411,0.983743397,0.764144162,0.776240763,0.005598736,0.001253879,0.602549723,0.995735215,0
48178,863.116,359.8407715,171.0169983,2.104122836,0.879846794,48750,247.6734438,0.79575185,0.988266667,0.812681356,0.688286218,0.007468985,0.001033993,0.473737918,0.996802772,3
32861,672.026,253.0593984,165.6822772,1.527377597,0.755874141,33210,204.5480987,0.806404908,0.989491117,0.914362672,0.808300739,0.007700904,0.002027745,0.653350084,0.997912282,2
71456,1005.776,374.7846255,244.4125876,1.533409671,0.758097312,72262,301.6299138,0.801552492,0.988846143,0.887658731,0.804808664,0.005244971,0.001357355,0.647716986,0.99321549,0
36926,716.403,262.2363601,179.6527043,1.459685013,0.72846849,37348,216.8309098,0.796488428,0.988700868,0.904122626,0.826852957,0.007101673,0.00204764,0.683685812,0.997965934,2
37318,724.77,267.1270422,178.4003095,1.497346294,0.744297525,37722,217.978791,0.820175824,0.989290069,0.892745783,0.816011697,0.007158129,0.001957784,0.665875089,0.997045597,5
63612,984.282,400.9314668,204.3478084,1.96200522,0.860362486,64581,284.5932429,0.815663948,0.984995587,0.825106158,0.709830149,0.006302765,0.000987026,0.503858841,0.988573676,5
40480,732.301,261.3224503,197.5627564,1.322731344,0.654558427,40810,227.0258504,0.784739454,0.991913747,0.948573775,0.868757545,0.006455594,0.002268351,0.754739673,0.998317822,4
40832,748.161,272.7109515,191.1127867,1.426963398,0.713368787,41306,228.0107828,0.817801278,0.98852467,0.91668555,0.836089572,0.006678854,0.002013228,0.699045773,0.997512732,5
48551,830.623,314.2846765,197.5615225,1.590819268,0.777723177,49079,248.6303544,0.751749659,0.989241835,0.884301045,0.791099194,0.006473289,0.001563971,0.625837935,0.995595046,5
30090,644.68,237.6355399,161.7764635,1.468912935,0.732492089,30455,195.7339467,0.712627889,0.988015104,0.909795234,0.823672868,0.007897492,0.002242271,0.678436994,0.996564876,2
37348,702.527,242.7609094,196.6162257,1.234694179,0.586544285,37715,218.0663902,0.815013639,0.990269124,0.950935749,0.898276377,0.006499971,0.002610544,0.806900449,0.996275288,4
44165,771.361,263.8424028,213.423154,1.236240763,0.587940854,44603,237.1341909,0.749473934,0.990180033,0.93276608,0.898772102,0.005974016,0.002404609,0.807791291,0.998624522,4
79671,1092.549,441.1951845,232.8469345,1.894786313,0.849391054,81249,318.4968882,0.704143319,0.980578223,0.838741795,0.721895658,0.005537714,0.000927701,0.521133341,0.987436322,1
45272,815.716,312.2212756,185.3836784,1.684189668,0.804644148,45817,240.0876937,0.664621167,0.988104852,0.854991079,0.768966475,0.006896565,0.001487449,0.59130944,0.995877248,5
61226,1008.378,408.2274672,199.3850822,2.047432349,0.872610566,63901,279.2048788,0.611648352,0.95813837,0.756656953,0.683944372,0.006667551,0.000899972,0.467779905,0.957747709,3
39530,742.108,278.3444836,181.3849342,1.534551284,0.758514388,39940,224.3460702,0.740900401,0.989734602,0.901991514,0.806001496,0.007041348,0.00183307,0.649638411,0.996903458,5
58678,960.283,388.4974922,193.4136119,2.008635733,0.867262953,59456,273.3334045,0.629052316,0.986914693,0.799625593,0.703565428,0.006620837,0.001000716,0.495004312,0.994283349,3
38172,712.28,255.3327747,190.5454144,1.340010073,0.665651159,38486,220.4588395,0.744093567,0.991841189,0.94548203,0.86341771,0.006689007,0.002293112,0.745490141,0.998964299,4
35464,741.988,278.138932,163.9807355,1.69616834,0.807721576,36088,212.4950993,0.822182037,0.982708934,0.809475706,0.763989053,0.007842853,0.001648171,0.583679273,0.990018304,3
27132,602.923,219.8225401,157.3614925,1.396927143,0.69824697,27433,185.8642928,0.729315628,0.989027813,0.937924692,0.845519721,0.008101966,0.00255426,0.714903598,0.998668241,2
24567,583.214,220.8598819,141.9189579,1.556239456,0.7662231,24838,176.8606115,0.759811957,0.989089299,0.907624287,0.800781971,0.008990104,0.002280351,0.641251765,0.997941297,2
28830,643.21,233.258808,158.0701955,1.475665968,0.735375238,29263,191.5920042,0.807382099,0.985203158,0.875687057,0.821370931,0.008090836,0.002271593,0.674650206,0.995558349,2
40560,753.898,287.4563604,180.7057961,1.590742337,0.777698605,41072,227.2500736,0.697314582,0.987534086,0.896773215,0.790555037,0.007087188,0.001707584,0.624977266,0.994177797,5
76203,1061.104,420.2566632,232.9994477,1.803680942,0.832235837,77432,311.4878377,0.782315439,0.984128009,0.850483769,0.741184769,0.005514962,0.001026664,0.549354861,0.990860893,1
60045,956.542,356.4396421,216.6974691,1.644872197,0.793975337,61058,276.4989484,0.807164942,0.983409217,0.824667018,0.775724459,0.005936209,0.001325925,0.601748436,0.989799271,0
36089,707.596,267.8210136,171.9325131,1.557710108,0.766731454,36454,214.3593757,0.782807687,0.989987381,0.905761744,0.80038296,0.007421126,0.001878628,0.640612883,0.997889163,2
31879,659.67,246.5916034,165.2609695,1.492134556,0.742197839,32178,201.4686165,0.813156821,0.990707937,0.920579047,0.817013288,0.007735236,0.002126032,0.667510712,0.9960158,2
43483,751.215,250.1600526,221.5601389,1.129084202,0.4643085,43837,235.2961435,0.770975177,0.99192463,0.968279776,0.940582403,0.005753054,0.002777574,0.884695257,0.998895438,4
41712,772.602,285.7319166,186.6747539,1.530640382,0.757080741,42286,230.4546981,0.705428716,0.986425767,0.878130824,0.806541673,0.006850113,0.001788071,0.650509471,0.995696065,2
49696,852.643,333.0687184,190.5805548,1.74765321,0.820116975,50224,251.5450505,0.660026031,0.989487098,0.859007264,0.755234691,0.006702123,0.001344993,0.570379438,0.996825455,5
73569,1080.363,374.9920482,250.6295428,1.496200504,0.743838301,74768,306.057119,0.695096372,0.983963728,0.792073188,0.816169624,0.005097148,0.001395175,0.666132855,0.996668313,0
42595,777.527,285.0488735,190.8570902,1.493519959,0.742758711,43136,232.881168,0.767809503,0.987458272,0.885395945,0.816986803,0.006692074,0.00183908,0.667467437,0.996875939,5
47775,827.016,311.2632763,196.1862083,1.586570631,0.776359582,48371,246.6353974,0.771622386,0.987678568,0.877774047,0.792369085,0.006515192,0.001584226,0.627848767,0.996126414,5
69966,1017.515,390.8109652,230.5279676,1.69528656,0.807497657,70935,298.4685544,0.709882305,0.986339607,0.849210332,0.763715916,0.005585727,0.00117216,0.583262001,0.988796231,1
34768,710.766,267.8747111,165.8074215,1.615577328,0.785411653,35200,210.3996019,0.687848692,0.987727273,0.864841026,0.785440332,0.007704634,0.001808775,0.616916515,0.996676335,2
32038,645.085,224.4823211,181.9408668,1.233820224,0.5857513,32308,201.970415,0.770514671,0.991642937,0.967478615,0.899716352,0.007006752,0.002832168,0.809489514,0.998764533,4
46389,833.571,324.2379934,182.6669719,1.775022545,0.826202591,46995,243.0314985,0.675948592,0.987105011,0.838956958,0.74954664,0.006989545,0.001360891,0.561820165,0.99724346,5
31136,655.339,242.2245189,163.9991576,1.47698636,0.735933043,31546,199.1069724,0.756205372,0.987003107,0.911046732,0.821993468,0.007779564,0.002190829,0.675673262,0.997960192,2
40775,749.328,282.0899106,184.299264,1.530607906,0.757068779,41159,227.8515798,0.776252665,0.990670327,0.912556812,0.807726797,0.006918207,0.001816483,0.652422578,0.998603156,2
38066,704.695,236.66274,205.1389633,1.153670352,0.498658155,38393,220.1525301,0.79569398,0.991482822,0.963262663,0.930237392,0.006217169,0.002871756,0.865341606,0.998318955,4
69172,1010.033,392.1770149,225.7555362,1.737175626,0.817698288,69782,296.7701565,0.824162993,0.991258491,0.852057827,0.756725012,0.005669592,0.00114679,0.572632744,0.994763646,1
33552,682.169,252.2232758,169.7372597,1.485962931,0.739674965,33955,206.6875255,0.706536388,0.98813135,0.906033629,0.819462537,0.007517384,0.002091043,0.67151885,0.997852118,2
156343,1506.752,555.7075541,359.7475096,1.5447155,0.762177247,158163,446.1637481,0.746377746,0.988492884,0.865375812,0.802875082,0.003554413,0.000911044,0.644608397,0.995736583,6
87307,1146.429,449.8258641,249.6707369,1.801676359,0.831824564,88868,333.4107451,0.674226979,0.982434622,0.834765713,0.741199588,0.005152231,0.000959215,0.549376829,0.989799245,1
45514,770.882,261.7816322,221.67977,1.180899963,0.531892667,45919,240.7285289,0.762506282,0.991180122,0.962451955,0.919577615,0.005751673,0.002537041,0.845622989,0.998596157,4
71943,1040.514,392.5296883,235.7331181,1.665144429,0.799588326,73246,302.6560301,0.670834732,0.982210633,0.83503091,0.771039845,0.005456121,0.001189518,0.594502443,0.989932431,1
56392,930.097,371.9571248,195.0053327,1.907420273,0.851553134,57178,267.9561987,0.732782369,0.986253454,0.819164031,0.720395392,0.00659592,0.001095819,0.518969521,0.989892985,3
45186,802.143,290.1222046,198.5274085,1.461371035,0.729210999,45793,239.8595465,0.714380573,0.986744699,0.882490759,0.826753495,0.006420622,0.00185038,0.683521341,0.99887829,5
34691,681.995,250.9960881,176.1933881,1.424548848,0.712199979,35026,210.1664889,0.769065354,0.990435676,0.937269105,0.837329739,0.007235193,0.002193896,0.701121092,0.998781243,2
164326,1532.137,575.6881804,366.3518001,1.571408085,0.771382372,165918,457.4126818,0.842464138,0.990404899,0.879672361,0.794549371,0.00350333,0.00086128,0.631308703,0.9920436,6
57929,917.333,330.4535312,223.8870374,1.475983313,0.735509477,58707,271.5833087,0.799152963,0.986747747,0.865071216,0.821850224,0.005704458,0.001605332,0.675437791,0.996934909,0
50551,828.646,291.6220792,221.0689942,1.319145094,0.652177002,51124,253.6996891,0.78359065,0.988791957,0.925127389,0.869960497,0.005768869,0.002038302,0.756831267,0.998370253,4
39686,715.976,239.5991081,211.2604241,1.134140997,0.471764514,40005,224.7883106,0.780452311,0.992025997,0.97285981,0.938185089,0.006037371,0.002885239,0.880191262,0.998260995,4
28942,638.821,239.8611924,154.004371,1.557496004,0.766657556,29368,191.9637958,0.786125598,0.985494416,0.891209967,0.800312022,0.008287651,0.002097242,0.640499332,0.99757515,2
78107,1073.854,408.9859793,247.221693,1.654328851,0.796624309,79803,315.3552301,0.788959596,0.978747666,0.851156349,0.771066115,0.005236227,0.001141733,0.594542953,0.983569561,1
52881,905.424,374.0184684,180.8133557,2.068533416,0.875380648,53366,259.4805973,0.811605992,0.990911817,0.810597983,0.69376413,0.007072833,0.001010696,0.481308668,0.995603063,3
26006,593.423,221.9037691,149.4269501,1.485031776,0.739290835,26248,181.9666662,0.714117033,0.99078025,0.928014309,0.820025126,0.008532791,0.002380014,0.672441207,0.99859656,2
82299,1145.17,421.062064,249.7111946,1.686196186,0.805165043,83888,323.7071845,0.770503314,0.981058077,0.788614027,0.768787341,0.005116248,0.001102443,0.591033975,0.996599235,0
196264,1668.132,628.0231974,400.8060181,1.566900618,0.769868483,198006,499.8910741,0.834455782,0.991202287,0.886318231,0.795975493,0.00319989,0.000792344,0.633576985,0.99275217,6
30969,651.527,230.1640831,171.903953,1.338910939,0.664963713,31318,198.5722928,0.733688699,0.988856249,0.916794945,0.86274231,0.00743208,0.002539888,0.744324294,0.996583939,2
29562,711.422,244.2470155,156.3264875,1.562416066,0.76834627,30831,194.0090395,0.774036447,0.958840128,0.733988228,0.794314883,0.008262195,0.002028832,0.630936133,0.985784751,2
48373,821.782,315.6970466,196.0446235,1.610332592,0.783818701,48885,248.1741657,0.813333333,0.98952644,0.900118396,0.786114943,0.006526307,0.001537416,0.617976703,0.995148026,5
33184,674.669,252.2230287,168.2058201,1.499490497,0.745153322,33518,205.5509208,0.697142857,0.990035205,0.916129964,0.814956992,0.007600742,0.002068114,0.664154899,0.99589396,2
40363,736.091,268.6974505,191.7105261,1.401579016,0.700674575,40681,226.6975248,0.740388143,0.992183083,0.936117333,0.843690643,0.006657024,0.00208062,0.711813901,0.997663427,4
66792,987.871,379.9628079,227.0415426,1.673538699,0.801841916,68160,291.619985,0.77413971,0.979929577,0.860070079,0.767496131,0.005688747,0.00121759,0.589050311,0.985798492,1
31762,662.124,248.1775532,163.5682922,1.517271776,0.752074849,32109,201.0985689,0.708561995,0.989193061,0.910414247,0.810301199,0.007813663,0.002077879,0.656588033,0.996222491,2
62298,992.583,327.6850936,242.658033,1.350398705,0.672032077,63353,281.6385577,0.801157407,0.983347276,0.794603188,0.859479309,0.005259962,0.001770533,0.738704682,0.997545846,0
68374,1009.761,392.1127583,222.8151817,1.759811675,0.822861059,68994,295.0533522,0.766816948,0.991013711,0.8426819,0.752470676,0.005734823,0.001134118,0.566212118,0.996426696,1
24897,588.854,212.5787945,149.7495566,1.419562097,0.709760972,25260,178.0445027,0.74328278,0.985629454,0.90228061,0.837545923,0.00853833,0.002591715,0.701483174,0.995798925,2
75626,1096.341,371.1089149,260.3265624,1.425551475,0.712686273,77287,310.3063225,0.767994963,0.978508675,0.790659845,0.83615971,0.00490716,0.001479677,0.69916306,0.996692931,0
39786,731.059,263.8930741,192.2506944,1.372650824,0.685027304,40202,225.071341,0.775495088,0.989652256,0.935481679,0.852888397,0.006632812,0.002164942,0.727418618,0.998491765,5
82596,1180.392,436.6842287,241.4348694,1.808704061,0.83325953,84186,324.2907545,0.657402101,0.981113249,0.744931544,0.742620716,0.00528699,0.000991874,0.551485527,0.997474113,0
39383,717.481,247.2889133,203.0436418,1.217910155,0.570815106,39745,223.9285444,0.774645948,0.990891936,0.961386125,0.905534103,0.006279078,0.002604323,0.819992012,0.998676599,4
33682,691.39,263.2164565,163.6692923,1.608221388,0.783172152,34106,207.0875524,0.712756052,0.98756817,0.885444915,0.786757618,0.007814751,0.001846965,0.61898755,0.995469017,2
43261,790.347,296.5017215,186.2165979,1.592241104,0.778176548,43756,234.6947293,0.750850458,0.988687266,0.87030364,0.791545925,0.006853788,0.001659644,0.626544951,0.997610624,5
36453,687.95,239.7786797,193.7050328,1.237854671,0.589389131,36717,215.4376966,0.7583316,0.99280987,0.967897548,0.898485624,0.006577749,0.002644244,0.807276416,0.999290883,4
132889,1373.51,499.646493,339.9068395,1.469951278,0.732938729,134325,411.3387045,0.789361449,0.989309511,0.885187446,0.823259465,0.003759878,0.00106537,0.677756147,0.996268514,6
71764,1081.163,444.4916501,206.6449989,2.150991567,0.885362215,72632,302.2792793,0.820010055,0.988049345,0.771496841,0.680056148,0.006193797,0.000817176,0.462476364,0.994782759,3
36195,699.591,261.4687209,176.6958647,1.479767064,0.737101512,36553,214.6739512,0.79432484,0.990206002,0.929330129,0.821031099,0.007223891,0.002024834,0.674092065,0.997499236,2
54128,937.48,386.0062134,179.2076792,2.153960227,0.885698373,54850,262.5222087,0.813318909,0.986836828,0.773940942,0.680098402,0.007131359,0.000941107,0.462533836,0.996279486,3
41393,737.397,258.0760051,204.6518427,1.261049017,0.609233887,41782,229.571785,0.76268126,0.990689771,0.956608058,0.889551064,0.006234774,0.002408153,0.791301096,0.99786947,4
52033,934.384,393.4337671,169.987666,2.314484199,0.901844044,52820,257.3916728,0.629056047,0.985100341,0.748924337,0.654218561,0.007561236,0.000854405,0.428001925,0.990603693,3
32167,654.893,217.960517,188.2047159,1.158103377,0.504381753,32521,202.3766203,0.76059302,0.989114726,0.942496457,0.928501286,0.006775904,0.003106541,0.862114638,0.998417873,4
43968,763.577,261.8395724,214.330122,1.221664831,0.574427993,44429,236.6047259,0.803200526,0.989623894,0.947634576,0.90362478,0.00595523,0.002449237,0.816537742,0.997535443,4
154727,1478.08,550.0082402,358.9115247,1.532434047,0.757739957,156062,443.8519292,0.768180915,0.991445707,0.889979674,0.806991417,0.003554701,0.000929948,0.651235147,0.997974912,6
46258,796.091,291.7855417,202.4141293,1.441527539,0.720255807,46750,242.688102,0.716201152,0.989475936,0.917215294,0.831734501,0.006307786,0.001862068,0.691782281,0.997223209,5
31214,657.852,250.7045799,158.8731626,1.578017179,0.773573439,31547,199.3562117,0.801283532,0.989444321,0.906364509,0.795183765,0.008031799,0.0019809,0.63231722,0.997807436,2
42461,747.718,265.8522749,203.4464715,1.30674311,0.643719708,42808,232.514568,0.759914811,0.991894038,0.954386771,0.874600633,0.006261093,0.002259795,0.764926267,0.99956213,4
49543,872.835,358.257634,176.726772,2.027183714,0.869861968,50101,251.1575338,0.752658605,0.988862498,0.817199062,0.701052846,0.007231246,0.001077447,0.491475092,0.996310303,3
165397,1538.645,571.3442984,370.2837764,1.542990363,0.761561892,166731,458.9008618,0.803990861,0.991999088,0.877931501,0.803194962,0.003454381,0.000886817,0.645122146,0.995417255,6
